"subject" "activity_label" "variable" "mean"
23 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.740518145887097
24 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.796816516614173
25 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.831848667286064
26 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.773101524821429
27 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.782945588829787
28 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.769755981125654
29 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.770221314302326
30 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.76322854691906
1 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.664591977786455
2 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.674611933293046
3 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.743028500565982
4 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.748369141315457
5 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.564680771249007
6 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.526908306306892
7 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.750808705594156
8 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.695970301754448
9 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.744656038298611
10 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.686800252738095
11 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.795490882468354
12 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.749351860259375
13 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.712716428498471
14 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.638299064788854
15 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.795626198384146
16 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.837039926065574
17 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.808251302907609
18 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.83861466293956
19 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.686684583831583
20 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.636715878557062
21 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.812017312181373
22 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.742272774987539
23 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.740518145887097
24 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.796816516614173
25 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.831848667286064
26 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.773101524821429
27 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.782945588829787
28 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.769755981125654
29 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.770221314302326
30 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.76322854691906
1 "LAYING" "tBodyAccMag-mean()" -0.453632943768818
2 "LAYING" "tBodyAccMag-mean()" -0.535281800541722
3 "LAYING" "tBodyAccMag-mean()" -0.563140802770059
4 "LAYING" "tBodyAccMag-mean()" -0.56158213510694
5 "LAYING" "tBodyAccMag-mean()" -0.460866415568709
6 "LAYING" "tBodyAccMag-mean()" -0.464770006998123
7 "LAYING" "tBodyAccMag-mean()" -0.511312036747403
8 "LAYING" "tBodyAccMag-mean()" -0.468522592843416
9 "LAYING" "tBodyAccMag-mean()" -0.505183470509188
10 "LAYING" "tBodyAccMag-mean()" -0.502500207000204
11 "LAYING" "tBodyAccMag-mean()" -0.542825032813608
12 "LAYING" "tBodyAccMag-mean()" -0.559586545675313
13 "LAYING" "tBodyAccMag-mean()" -0.539871637249541
14 "LAYING" "tBodyAccMag-mean()" -0.453262620331889
15 "LAYING" "tBodyAccMag-mean()" -0.527285352000488
16 "LAYING" "tBodyAccMag-mean()" -0.616131116889044
17 "LAYING" "tBodyAccMag-mean()" -0.568367244093859
18 "LAYING" "tBodyAccMag-mean()" -0.658370952115385
19 "LAYING" "tBodyAccMag-mean()" -0.531507362111361
20 "LAYING" "tBodyAccMag-mean()" -0.517257429345412
21 "LAYING" "tBodyAccMag-mean()" -0.620309259553676
22 "LAYING" "tBodyAccMag-mean()" -0.504099198287601
23 "LAYING" "tBodyAccMag-mean()" -0.532754757205108
24 "LAYING" "tBodyAccMag-mean()" -0.620032665162467
25 "LAYING" "tBodyAccMag-mean()" -0.583377749713936
26 "LAYING" "tBodyAccMag-mean()" -0.600932264175765
27 "LAYING" "tBodyAccMag-mean()" -0.627947737417819
28 "LAYING" "tBodyAccMag-mean()" -0.610030902501309
29 "LAYING" "tBodyAccMag-mean()" -0.553585593347965
30 "LAYING" "tBodyAccMag-mean()" -0.538131194183003
1 "SITTING" "tBodyAccMag-mean()" -0.453632943768818
2 "SITTING" "tBodyAccMag-mean()" -0.535281800541722
3 "SITTING" "tBodyAccMag-mean()" -0.563140802770059
4 "SITTING" "tBodyAccMag-mean()" -0.56158213510694
5 "SITTING" "tBodyAccMag-mean()" -0.460866415568709
6 "SITTING" "tBodyAccMag-mean()" -0.464770006998123
7 "SITTING" "tBodyAccMag-mean()" -0.511312036747403
8 "SITTING" "tBodyAccMag-mean()" -0.468522592843416
9 "SITTING" "tBodyAccMag-mean()" -0.505183470509188
10 "SITTING" "tBodyAccMag-mean()" -0.502500207000204
11 "SITTING" "tBodyAccMag-mean()" -0.542825032813608
12 "SITTING" "tBodyAccMag-mean()" -0.559586545675313
13 "SITTING" "tBodyAccMag-mean()" -0.539871637249541
14 "SITTING" "tBodyAccMag-mean()" -0.453262620331889
15 "SITTING" "tBodyAccMag-mean()" -0.527285352000488
16 "SITTING" "tBodyAccMag-mean()" -0.616131116889044
17 "SITTING" "tBodyAccMag-mean()" -0.568367244093859
18 "SITTING" "tBodyAccMag-mean()" -0.658370952115385
19 "SITTING" "tBodyAccMag-mean()" -0.531507362111361
20 "SITTING" "tBodyAccMag-mean()" -0.517257429345412
21 "SITTING" "tBodyAccMag-mean()" -0.620309259553676
22 "SITTING" "tBodyAccMag-mean()" -0.504099198287601
23 "SITTING" "tBodyAccMag-mean()" -0.532754757205108
24 "SITTING" "tBodyAccMag-mean()" -0.620032665162467
25 "SITTING" "tBodyAccMag-mean()" -0.583377749713936
26 "SITTING" "tBodyAccMag-mean()" -0.600932264175765
27 "SITTING" "tBodyAccMag-mean()" -0.627947737417819
28 "SITTING" "tBodyAccMag-mean()" -0.610030902501309
29 "SITTING" "tBodyAccMag-mean()" -0.553585593347965
30 "SITTING" "tBodyAccMag-mean()" -0.538131194183003
1 "STANDING" "tBodyAccMag-mean()" -0.453632943768818
2 "STANDING" "tBodyAccMag-mean()" -0.535281800541722
3 "STANDING" "tBodyAccMag-mean()" -0.563140802770059
4 "STANDING" "tBodyAccMag-mean()" -0.56158213510694
5 "STANDING" "tBodyAccMag-mean()" -0.460866415568709
6 "STANDING" "tBodyAccMag-mean()" -0.464770006998123
7 "STANDING" "tBodyAccMag-mean()" -0.511312036747403
8 "STANDING" "tBodyAccMag-mean()" -0.468522592843416
9 "STANDING" "tBodyAccMag-mean()" -0.505183470509188
10 "STANDING" "tBodyAccMag-mean()" -0.502500207000204
11 "STANDING" "tBodyAccMag-mean()" -0.542825032813608
12 "STANDING" "tBodyAccMag-mean()" -0.559586545675313
13 "STANDING" "tBodyAccMag-mean()" -0.539871637249541
14 "STANDING" "tBodyAccMag-mean()" -0.453262620331889
15 "STANDING" "tBodyAccMag-mean()" -0.527285352000488
16 "STANDING" "tBodyAccMag-mean()" -0.616131116889044
17 "STANDING" "tBodyAccMag-mean()" -0.568367244093859
18 "STANDING" "tBodyAccMag-mean()" -0.658370952115385
19 "STANDING" "tBodyAccMag-mean()" -0.531507362111361
20 "STANDING" "tBodyAccMag-mean()" -0.517257429345412
21 "STANDING" "tBodyAccMag-mean()" -0.620309259553676
22 "STANDING" "tBodyAccMag-mean()" -0.504099198287601
23 "STANDING" "tBodyAccMag-mean()" -0.532754757205108
24 "STANDING" "tBodyAccMag-mean()" -0.620032665162467
25 "STANDING" "tBodyAccMag-mean()" -0.583377749713936
26 "STANDING" "tBodyAccMag-mean()" -0.600932264175765
27 "STANDING" "tBodyAccMag-mean()" -0.627947737417819
28 "STANDING" "tBodyAccMag-mean()" -0.610030902501309
29 "STANDING" "tBodyAccMag-mean()" -0.553585593347965
30 "STANDING" "tBodyAccMag-mean()" -0.538131194183003
1 "WALKING" "tBodyAccMag-mean()" -0.453632943768818
2 "WALKING" "tBodyAccMag-mean()" -0.535281800541722
3 "WALKING" "tBodyAccMag-mean()" -0.563140802770059
4 "WALKING" "tBodyAccMag-mean()" -0.56158213510694
5 "WALKING" "tBodyAccMag-mean()" -0.460866415568709
6 "WALKING" "tBodyAccMag-mean()" -0.464770006998123
7 "WALKING" "tBodyAccMag-mean()" -0.511312036747403
8 "WALKING" "tBodyAccMag-mean()" -0.468522592843416
9 "WALKING" "tBodyAccMag-mean()" -0.505183470509188
10 "WALKING" "tBodyAccMag-mean()" -0.502500207000204
11 "WALKING" "tBodyAccMag-mean()" -0.542825032813608
12 "WALKING" "tBodyAccMag-mean()" -0.559586545675313
13 "WALKING" "tBodyAccMag-mean()" -0.539871637249541
14 "WALKING" "tBodyAccMag-mean()" -0.453262620331889
15 "WALKING" "tBodyAccMag-mean()" -0.527285352000488
16 "WALKING" "tBodyAccMag-mean()" -0.616131116889044
17 "WALKING" "tBodyAccMag-mean()" -0.568367244093859
18 "WALKING" "tBodyAccMag-mean()" -0.658370952115385
19 "WALKING" "tBodyAccMag-mean()" -0.531507362111361
20 "WALKING" "tBodyAccMag-mean()" -0.517257429345412
21 "WALKING" "tBodyAccMag-mean()" -0.620309259553676
22 "WALKING" "tBodyAccMag-mean()" -0.504099198287601
23 "WALKING" "tBodyAccMag-mean()" -0.532754757205108
24 "WALKING" "tBodyAccMag-mean()" -0.620032665162467
25 "WALKING" "tBodyAccMag-mean()" -0.583377749713936
26 "WALKING" "tBodyAccMag-mean()" -0.600932264175765
27 "WALKING" "tBodyAccMag-mean()" -0.627947737417819
28 "WALKING" "tBodyAccMag-mean()" -0.610030902501309
29 "WALKING" "tBodyAccMag-mean()" -0.553585593347965
30 "WALKING" "tBodyAccMag-mean()" -0.538131194183003
1 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.453632943768818
2 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.535281800541722
3 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.563140802770059
4 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.56158213510694
5 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.460866415568709
6 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.464770006998123
7 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.511312036747403
8 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.468522592843416
9 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.505183470509188
10 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.502500207000204
11 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.542825032813608
12 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.559586545675313
13 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.539871637249541
14 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.453262620331889
15 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.527285352000488
16 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.616131116889044
17 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.568367244093859
18 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.658370952115385
19 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.531507362111361
20 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.517257429345412
21 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.620309259553676
22 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.504099198287601
23 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.532754757205108
24 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.620032665162467
25 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.583377749713936
26 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.600932264175765
27 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.627947737417819
28 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.610030902501309
29 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.553585593347965
30 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" -0.538131194183003
1 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.453632943768818
2 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.535281800541722
3 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.563140802770059
4 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.56158213510694
5 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.460866415568709
6 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.464770006998123
7 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.511312036747403
8 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.468522592843416
9 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.505183470509188
10 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.502500207000204
11 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.542825032813608
12 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.559586545675313
13 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.539871637249541
14 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.453262620331889
15 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.527285352000488
16 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.616131116889044
17 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.568367244093859
18 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.658370952115385
19 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.531507362111361
20 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.517257429345412
21 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.620309259553676
22 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.504099198287601
23 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.532754757205108
24 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.620032665162467
25 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.583377749713936
26 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.600932264175765
27 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.627947737417819
28 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.610030902501309
29 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.553585593347965
30 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.538131194183003
1 "LAYING" "tBodyAccMag-std()" -0.497096402038329
2 "LAYING" "tBodyAccMag-std()" -0.552812545643709
3 "LAYING" "tBodyAccMag-std()" -0.591224780306452
4 "LAYING" "tBodyAccMag-std()" -0.606556049548896
5 "LAYING" "tBodyAccMag-std()" -0.52162345171192
6 "LAYING" "tBodyAccMag-std()" -0.483790606354154
7 "LAYING" "tBodyAccMag-std()" -0.510669879158539
8 "LAYING" "tBodyAccMag-std()" -0.554038979266192
9 "LAYING" "tBodyAccMag-std()" -0.553038255314792
10 "LAYING" "tBodyAccMag-std()" -0.545348810631551
11 "LAYING" "tBodyAccMag-std()" -0.612882270912658
12 "LAYING" "tBodyAccMag-std()" -0.5743864944925
13 "LAYING" "tBodyAccMag-std()" -0.597230982062691
14 "LAYING" "tBodyAccMag-std()" -0.474058613408978
15 "LAYING" "tBodyAccMag-std()" -0.557147874176037
16 "LAYING" "tBodyAccMag-std()" -0.661719690491803
17 "LAYING" "tBodyAccMag-std()" -0.636074477703533
18 "LAYING" "tBodyAccMag-std()" -0.689671890376374
19 "LAYING" "tBodyAccMag-std()" -0.599552767486306
20 "LAYING" "tBodyAccMag-std()" -0.572325820319209
21 "LAYING" "tBodyAccMag-std()" -0.6601960145
22 "LAYING" "tBodyAccMag-std()" -0.595953853592586
23 "LAYING" "tBodyAccMag-std()" -0.56557562579215
24 "LAYING" "tBodyAccMag-std()" -0.650862147810236
25 "LAYING" "tBodyAccMag-std()" -0.659015505611247
26 "LAYING" "tBodyAccMag-std()" -0.620355788665816
27 "LAYING" "tBodyAccMag-std()" -0.677874152031915
28 "LAYING" "tBodyAccMag-std()" -0.635821226515969
29 "LAYING" "tBodyAccMag-std()" -0.579067216088081
30 "LAYING" "tBodyAccMag-std()" -0.588158111633681
1 "SITTING" "tBodyAccMag-std()" -0.497096402038329
2 "SITTING" "tBodyAccMag-std()" -0.552812545643709
3 "SITTING" "tBodyAccMag-std()" -0.591224780306452
4 "SITTING" "tBodyAccMag-std()" -0.606556049548896
5 "SITTING" "tBodyAccMag-std()" -0.52162345171192
6 "SITTING" "tBodyAccMag-std()" -0.483790606354154
7 "SITTING" "tBodyAccMag-std()" -0.510669879158539
8 "SITTING" "tBodyAccMag-std()" -0.554038979266192
9 "SITTING" "tBodyAccMag-std()" -0.553038255314792
10 "SITTING" "tBodyAccMag-std()" -0.545348810631551
11 "SITTING" "tBodyAccMag-std()" -0.612882270912658
12 "SITTING" "tBodyAccMag-std()" -0.5743864944925
13 "SITTING" "tBodyAccMag-std()" -0.597230982062691
14 "SITTING" "tBodyAccMag-std()" -0.474058613408978
15 "SITTING" "tBodyAccMag-std()" -0.557147874176037
16 "SITTING" "tBodyAccMag-std()" -0.661719690491803
17 "SITTING" "tBodyAccMag-std()" -0.636074477703533
18 "SITTING" "tBodyAccMag-std()" -0.689671890376374
19 "SITTING" "tBodyAccMag-std()" -0.599552767486306
20 "SITTING" "tBodyAccMag-std()" -0.572325820319209
21 "SITTING" "tBodyAccMag-std()" -0.6601960145
22 "SITTING" "tBodyAccMag-std()" -0.595953853592586
23 "SITTING" "tBodyAccMag-std()" -0.56557562579215
24 "SITTING" "tBodyAccMag-std()" -0.650862147810236
25 "SITTING" "tBodyAccMag-std()" -0.659015505611247
26 "SITTING" "tBodyAccMag-std()" -0.620355788665816
27 "SITTING" "tBodyAccMag-std()" -0.677874152031915
28 "SITTING" "tBodyAccMag-std()" -0.635821226515969
29 "SITTING" "tBodyAccMag-std()" -0.579067216088081
30 "SITTING" "tBodyAccMag-std()" -0.588158111633681
1 "STANDING" "tBodyAccMag-std()" -0.497096402038329
2 "STANDING" "tBodyAccMag-std()" -0.552812545643709
3 "STANDING" "tBodyAccMag-std()" -0.591224780306452
4 "STANDING" "tBodyAccMag-std()" -0.606556049548896
5 "STANDING" "tBodyAccMag-std()" -0.52162345171192
6 "STANDING" "tBodyAccMag-std()" -0.483790606354154
7 "STANDING" "tBodyAccMag-std()" -0.510669879158539
8 "STANDING" "tBodyAccMag-std()" -0.554038979266192
9 "STANDING" "tBodyAccMag-std()" -0.553038255314792
10 "STANDING" "tBodyAccMag-std()" -0.545348810631551
11 "STANDING" "tBodyAccMag-std()" -0.612882270912658
12 "STANDING" "tBodyAccMag-std()" -0.5743864944925
13 "STANDING" "tBodyAccMag-std()" -0.597230982062691
14 "STANDING" "tBodyAccMag-std()" -0.474058613408978
15 "STANDING" "tBodyAccMag-std()" -0.557147874176037
16 "STANDING" "tBodyAccMag-std()" -0.661719690491803
17 "STANDING" "tBodyAccMag-std()" -0.636074477703533
18 "STANDING" "tBodyAccMag-std()" -0.689671890376374
19 "STANDING" "tBodyAccMag-std()" -0.599552767486306
20 "STANDING" "tBodyAccMag-std()" -0.572325820319209
21 "STANDING" "tBodyAccMag-std()" -0.6601960145
22 "STANDING" "tBodyAccMag-std()" -0.595953853592586
23 "STANDING" "tBodyAccMag-std()" -0.56557562579215
24 "STANDING" "tBodyAccMag-std()" -0.650862147810236
25 "STANDING" "tBodyAccMag-std()" -0.659015505611247
26 "STANDING" "tBodyAccMag-std()" -0.620355788665816
27 "STANDING" "tBodyAccMag-std()" -0.677874152031915
28 "STANDING" "tBodyAccMag-std()" -0.635821226515969
29 "STANDING" "tBodyAccMag-std()" -0.579067216088081
30 "STANDING" "tBodyAccMag-std()" -0.588158111633681
1 "WALKING" "tBodyAccMag-std()" -0.497096402038329
2 "WALKING" "tBodyAccMag-std()" -0.552812545643709
3 "WALKING" "tBodyAccMag-std()" -0.591224780306452
4 "WALKING" "tBodyAccMag-std()" -0.606556049548896
5 "WALKING" "tBodyAccMag-std()" -0.52162345171192
6 "WALKING" "tBodyAccMag-std()" -0.483790606354154
7 "WALKING" "tBodyAccMag-std()" -0.510669879158539
8 "WALKING" "tBodyAccMag-std()" -0.554038979266192
9 "WALKING" "tBodyAccMag-std()" -0.553038255314792
10 "WALKING" "tBodyAccMag-std()" -0.545348810631551
11 "WALKING" "tBodyAccMag-std()" -0.612882270912658
12 "WALKING" "tBodyAccMag-std()" -0.5743864944925
13 "WALKING" "tBodyAccMag-std()" -0.597230982062691
14 "WALKING" "tBodyAccMag-std()" -0.474058613408978
15 "WALKING" "tBodyAccMag-std()" -0.557147874176037
16 "WALKING" "tBodyAccMag-std()" -0.661719690491803
17 "WALKING" "tBodyAccMag-std()" -0.636074477703533
18 "WALKING" "tBodyAccMag-std()" -0.689671890376374
19 "WALKING" "tBodyAccMag-std()" -0.599552767486306
20 "WALKING" "tBodyAccMag-std()" -0.572325820319209
21 "WALKING" "tBodyAccMag-std()" -0.6601960145
22 "WALKING" "tBodyAccMag-std()" -0.595953853592586
23 "WALKING" "tBodyAccMag-std()" -0.56557562579215
24 "WALKING" "tBodyAccMag-std()" -0.650862147810236
25 "WALKING" "tBodyAccMag-std()" -0.659015505611247
26 "WALKING" "tBodyAccMag-std()" -0.620355788665816
27 "WALKING" "tBodyAccMag-std()" -0.677874152031915
28 "WALKING" "tBodyAccMag-std()" -0.635821226515969
29 "WALKING" "tBodyAccMag-std()" -0.579067216088081
30 "WALKING" "tBodyAccMag-std()" -0.588158111633681
1 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.497096402038329
2 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.552812545643709
3 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.591224780306452
4 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.606556049548896
5 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.52162345171192
6 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.483790606354154
7 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.510669879158539
8 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.554038979266192
9 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.553038255314792
10 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.545348810631551
11 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.612882270912658
12 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.5743864944925
13 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.597230982062691
14 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.474058613408978
15 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.557147874176037
16 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.661719690491803
17 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.636074477703533
18 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.689671890376374
19 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.599552767486306
20 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.572325820319209
21 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.6601960145
22 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.595953853592586
23 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.56557562579215
24 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.650862147810236
25 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.659015505611247
26 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.620355788665816
27 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.677874152031915
28 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.635821226515969
29 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.579067216088081
30 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" -0.588158111633681
1 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.497096402038329
2 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.552812545643709
3 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.591224780306452
4 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.606556049548896
5 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.52162345171192
6 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.483790606354154
7 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.510669879158539
8 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.554038979266192
9 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.553038255314792
10 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.545348810631551
11 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.612882270912658
12 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.5743864944925
13 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.597230982062691
14 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.474058613408978
15 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.557147874176037
16 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.661719690491803
17 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.636074477703533
18 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.689671890376374
19 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.599552767486306
20 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.572325820319209
21 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.6601960145
22 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.595953853592586
23 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.56557562579215
24 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.650862147810236
25 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.659015505611247
26 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.620355788665816
27 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.677874152031915
28 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.635821226515969
29 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.579067216088081
30 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.588158111633681
1 "LAYING" "tGravityAccMag-mean()" -0.453632943768818
2 "LAYING" "tGravityAccMag-mean()" -0.535281800541722
3 "LAYING" "tGravityAccMag-mean()" -0.563140802770059
